date, cuisine , MEAL TYPE , dietary tag ,course, Spice Level ,servingTemp, allergen ,Protein,cooking_method,Origin Country,Occasion,packaging,organic,Fairtrade,RESTAURANT CHAIN/,calories_kcal, fat g ,protein g,carbs g, sugarG ,Salt G,Cost £,serve size g?,PREP TIME MIN,Cook Time Min
21/06/2022, Indian ,BRUNCH,GLUTEN-FREE,-999,MILD, Hot ,dairy,tofu,RAW,india,holiday,plastic,YES,no,FRANCHISE,"18,835",16275," 3,377",£8801,3288,£11996,NaN,-999,1242,7004
08/01/2023,french,dinner,halal,Main,mild,COLD, egg ,lamb,fried,INDIA,FORMAL,METAL,yes,YES,street_food,14195," 6,451",13744,12612,NaN,£6022,-999,£5477,14707,NA
08/12/2024,french,brunch,vegan,drink,hot,Cold,nuts,NaN,fried,Mexico, holiday ,compostable,yes,yes,STREET FOOD,5847,"17,088",£17143,14446,NaN,15068,,£3271,19755,5313
05/06/2022,,missing,Vegetarian,Drink,NA,HOT,SOY,beans,,France,casual,COMPOSTABLE,Yes,yes,independent,£14726,£10222,13050,19704,8028,missing,18508,£9366,11463,NA
15/08/2021,Greek,breakfast,keto,NA,medium,missing,egg,-999,NaN,mexico,formal,glass,yes,YES,FRANCHISE,missing,12769,1557,16188,7201,11112,£7382,10147,9250,£18983
28/02/2023,INDIAN,brunch,GLUTEN-FREE,missing,MEDIUM,Cold,soy,Pork,Grilled, greece ,birthday,glass,no,yes,franchise,3870,9965,NaN,£3803,717,4600,16154,"15,214",2650,8115
18/04/2022,french,breakfast,Keto,Drink,medium,COLD, nuts ,Beans,Raw,FRANCE, formal ,-999,yes,yes,franchise,2359,17720,"19,518",2330,8952,6262,"12,895",£1303,14612,6837
2023-11-27,chinese,snack,Vegetarian,starter,fiery,Cold,-999,chicken,,CHINA,birthday,compostable,NO,YES,fine dining,3542,10976,NA," 3,563",£13481,-999,5830,12989,£2838,£9920
2021-09-24, italian ,,vegetarian,side,hot,cold,SOY,lamb,grilled,mexico,holiday,metal,Yes,yes,-999,3118," 5,315",13451,10487,£203," 3,402",13524,5270,£7126,"19,696"
10/08/2024, indian ,BRUNCH,Halal,SIDE,missing,cold,GLUTEN,lamb,baked,italy,Casual,plastic,no,no,Fast Food,7505,   998,7072,9067,18339,16637,"11,983",,14127,NaN
2024-01-10,french,NaN,halal,main,MEDIUM,cold,fish,Lamb,grilled,FRANCE,Birthday,PAPER, no ,NO,fastFood," 7,639",1671,18007,5605,18312,11115,11262,13023,"13,640",£11292
2022-10-05,ITALIAN,DINNER,halal,sweet,medium,cold,none,Beef, baked ,CHINA, FORMAL ,Metal,NO,YES,fast_food,14688,,10483,10,295,11717,5749,6528,£15134,1831
2022-06-27,french,brunch,gluten-Free,side,fiery,cold,nuts,BEANS,Grilled,india,holiday,metal,no,NO,Fast Food,5692,13205,10156,8016,"10,771",8136,8171,missing,"11,977",£19692
2022-02-12,chinese,dinner,HALAL,starter,mild,Room Temp,egg,pork,,ITALY,holiday,PLASTIC,no,no, Fine Dining ,12744,NaN,16213,"12,806"," 2,789",NaN,6246,£19067,£8447," 3,727"
"Sep 19, 2024",FRENCH,Brunch,NaN,NaN,Medium, roomTemp ,NA,lamb,Steamed,France,birthday,paper,yes,no,street food,19936,9512,18761," 2,815",10651,2201,8593,9529,"17,527",571
2023-10-26,French,dinner,vegan,side,medium,HOT,EGG,TOFU,Fried,Italy,formal,metal,-999,No,Independent,1970,£11302,5909,,15942,13033,14534," 5,464",missing,14219
2022-07-23,mexican,NA,KETO,Drink,-999,COLD,gluten,Pork,grilled,Mexico,casual, GLASS ,no,No,INDEPENDENT,10355,17099,"10,285",12403,"12,781",-999,£18009,-999,15200,239
15/03/2022,Italian,snack,vegan,NA,HOT,cold,NONE,beef,Raw,CHINA,casual,Compostable,no,no,NA,£4120,13675,7335,5561," 3,545",1322,14859,,NaN,14555
"Feb 18, 2021",chinese,brunch,vegetarian,Main, MEDIUM ,room_temp,none,lamb, baked ,GREECE,holiday,paper,no,No,FINE DINING,£11597,£12713,7263,15015,NA,£9600,17917,£711,649,361
"May 01, 2023",mexican,lunch,Vegetarian,SWEET,hot,,NaN,pork,grilled,India,HOLIDAY,metal,yes,YES,streetFood,11912,£5793,15435,14813," 6,592",10751,"13,775",10538,14809,£18576
, indian ,BREAKFAST,keto,Main,fiery,NA,-999,BEEF,-999,china,NaN,compostable,,yes,street_food,19132,11004," 2,512",NA,"15,661",19260,4304," 1,064"," 6,771",6126
08/11/2021,Mexican,DESSERT,GLUTEN-FREE,starter,medium,Hot,gluten,PORK,Baked,france,birthday,glass,-999,no,franchise,"19,190",9701,£6786,NaN,16163,£4656,15192,2467,-999,£11193
2023-02-28,chinese,snack,vegetarian,drink,medium,hot,FISH,-999,baked,-999,casual,METAL,yes,no,INDEPENDENT,17956,missing,£70,NA," 5,477",," 1,116","18,569",4112,18763
NA,Indian,BREAKFAST,halal,SWEET,mild,Cold,none, chicken ,fried,missing,holiday,paper,NO,yes,independent,£2640,NA,886,5587,£3901,£7642,£18363,14554,£5949,3660
27/10/2024,,LUNCH,vegan, Main , mild ,hot,soy,tofu,steamed,france,Formal,GLASS,-999,yes,Franchise,£17963,£7691,£9355,3977,"16,586",missing,missing,5445,£6403,NaN
2024-05-07,french,breakfast,KOSHER,starter,fiery,cold,Egg,BEEF,fried,italy, birthday ,metal,No,no,independent,-999,NA,8635,£4815,19257,641,15230,2501,NaN,4768
31/01/2022,italian,lunch,gluten-free,Main,,Hot,FISH,beef,steamed,GREECE,holiday,missing,no,YES,Fine Dining,£8860,£10226,1448,7698," 3,276",1938,NaN,8013,13507,6041
30/12/2024,INDIAN,Dessert,gluten-free,SWEET,MILD,missing,Egg,Beef,Fried,NA, birthday ,PAPER,no,NO,fastFood,missing,12995,NaN,£5706,NaN,NaN,NaN,9290,NaN,3045
2024-03-21,NA,BREAKFAST,NaN,Starter,MEDIUM,room temp,dairy,pork,RAW,china, holiday ,glass,no,NO,independent,£3632,15600,missing,-999," 8,522",7537,10791,"14,114",5856,10948
09/07/2023,Greek, lunch ,Vegan,starter, fiery ,hot,None,CHICKEN,raw,china, BIRTHDAY , COMPOSTABLE ,YES,no,street_food,NaN,6580,3429,missing,9417,£12056,-999,missing,£10366,19699
2024-01-01,Greek, DINNER ,keto,main,Mild,Hot,NONE,beef,-999,Greece,Holiday,glass, no ,yes,street_food,missing,566,17926,3077,£14173,5508,"18,958",-999,£15139,5710
19/06/2024,ITALIAN,dessert,halal,sweet,HOT,cold, NONE ,CHICKEN,Steamed,france,holiday,glass,yes,yes,independent,NA," 1,444",missing,"14,661",£13784,£15405,3423,9435,12628,11707
2023-08-12,french,LUNCH,NA,sweet,medium,roomTemp,NaN,NA,grilled,-999,casual,Paper,yes,yes,franchise,"11,953",£2420,11972,15994,£4823,£462,19007,£4129,£8018,15027
23/09/2021,greek,-999,kosher,MAIN,FIERY,COLD, egg , beans ,grilled,Mexico, holiday ,METAL,no,Yes,independent,16433,2118,£7451,NA,NA,£14234,10484,14704,1529,£4282
2022-04-03,greek,brunch,vegetarian,drink,missing,cold,soy,Lamb,fried,italy,birthday,paper,NO,no,Franchise,17442,17909,4594,missing,18182,10072,£10536,12837,16420,13627
2024-03-12,FRENCH,dinner,gluten-free,main,NA,Hot,nuts,chicken,Baked,GREECE,holiday,Glass,yes,no,Street Food,7568,"12,239",£18329,1184,£5999,9522,-999,"16,628",15227,   207
NA,Indian,DESSERT,vegetarian,Drink,Fiery,HOT,-999,Chicken, baked ,ITALY,birthday,compostable, yes ,yes,street_food,15208,19417,13772,NA,   610,£16034,-999,£12675,17706,11904
01/08/2021,french,SNACK,vegetarian,drink,medium,room temp, NUTS ,Pork,fried,greece,casual, metal ,no,No,fastFood," 5,112",10914,4578,£16910,£2258,2210," 3,158",£7413,18477,£16504
2022-02-08,NaN,,GLUTEN-FREE,SIDE,MILD,roomTemp,fish,beef,fried,France,casual,glass,no,yes,independent," 9,089",3613,19767,817,missing,19486,£19223,12608,2553,1217
12/08/2022,-999,Lunch,KETO,side,missing,ROOM TEMP,none,beef,Steamed,Italy,BIRTHDAY,compostable, No ,yes,STREET FOOD,3286,NA,"18,259",-999,missing,7482,"11,494",19788,14949,5276
20/10/2021, Mexican ,SNACK,kosher,DRINK,fiery,hot,egg,Chicken,FRIED,china,casual,compostable,yes,Yes,fine dining,9805,7602,7088,5850,£5735,£2828,£11776,£8154,748," 6,302"
18/06/2022,greek,dessert,vegan,missing,HOT,Cold,-999,CHICKEN,fried,mexico,holiday,PAPER,no,NA,fine_dining,£17164,-999,NaN,18820,4908,10080,791,£4125,11669,£13185
15/06/2023,greek,LUNCH,keto,drink,medium, room_temp , egg ,Pork,BAKED,mexico,,PLASTIC,Yes,yes,street_food,missing,5739,14150,-999,14385,£3134,14226,7293,£16056,4009
2024-08-15,-999,missing,vegetarian, Main ,NA,ROOM TEMP,EGG,BEEF,fried,greece,holiday,plastic,NO,-999,independent,12124,£3540,1975,£13043," 7,522",£5432,£15459,9511,£2368,14918
-999,chinese,SNACK,KOSHER,DRINK,hot,roomTemp,missing,NA,FRIED,Greece,holiday,Compostable,yes,yes,Franchise,2402,2107,"17,961",£19175,15445,3973," 8,827",,6573,£15448
2024-07-26,italian,,Keto, Starter ,mild,hot,Gluten,CHICKEN,Raw,italy,CASUAL,glass,no,NO,Franchise,11796,"14,273",£476,10775,3160,"19,245",,£1511,,19403
22/10/2023,Chinese,breakfast,KOSHER,starter,Mild,cold,soy,BEANS,RAW,India,casual,metal,No, NO ,Street Food,12801,13790,2710,12818,8386,"19,983",NA,2797,£17787,
2023-01-02,italian,Dessert,keto,sweet,FIERY,hot,Gluten, chicken ,fried,greece,casual,NA,YES,no,fine_dining,missing,3036,NA,-999,"12,963",15964,5212,7533,6213,7970
2021-12-31,GREEK,dinner,missing,SWEET, hot ,COLD,dairy,TOFU,Fried,ITALY,birthday,COMPOSTABLE,no,no,Independent,2079,12133,£13004,NA," 8,996",6535,,"12,813",£11150,£15251
,mexican,dinner,Vegan,SWEET,medium,cold,Dairy,NaN,fried,GREECE,Holiday,paper, yes ,yes,fine_dining,15429,,"11,749",NA,£7911," 7,815",13641,"16,579",£4588,£17055
21/09/2022,French,Dessert,Vegan,STARTER,fiery,roomTemp,egg,lamb,steamed,missing,holiday,compostable,no,yes,fine dining,-999,£3482,12292,missing,missing,16263,13706,1434,6646,3692
-999, FRENCH ,dessert,vegetarian,starter,Medium,cold,-999,beans,baked,greece,birthday,Paper,Yes,NO,fast food," 2,749",2163,3493,19284,NA,10912,16263,7433,13458,"18,238"
13/08/2023,chinese, breakfast ,halal,-999,FIERY,cold,gluten,missing, fried ,-999,birthday,Metal,yes,missing,fine dining,7743,17815,£4153,   206,9947,16983,5267,"18,714",17276,15347
2021-04-28,greek, snack ,KOSHER, SWEET , FIERY ,ROOM TEMP,None,-999,Fried,GREECE,holiday,METAL,yes,-999,franchise,5738,missing,missing,18661,,3964," 3,197",£13174,13150,645
10/08/2021,French,DESSERT,halal,drink, fiery ,hot,Fish,BEEF,raw,France,formal,GLASS,no,NO,NaN,£19979,£8783,"13,920",NaN,£8537,"13,729",19516,,6086,NaN
19/02/2024, CHINESE ,dinner,halal,Main,fiery,NA,-999,Lamb,Grilled,france,HOLIDAY,compostable,yes,yes,Fine Dining,NaN,missing,£1602,16684," 8,682",-999," 5,983",153,9209,1241
2022-07-01, indian ,Dinner,Keto,DRINK,hot,NA,DAIRY,tofu,grilled,china,BIRTHDAY,metal,NO,YES,FAST FOOD,840,16564,£3878,£3577,7029,8269,1556,NA,18484,£8565
10/11/2023,mexican,dinner,vegetarian,Starter,Medium,COLD,fish,BEEF,NA,GREECE,Holiday, PAPER ,NO,yes,-999,17509,4521,15595,17952,7984,"14,321",£12599,£1923,1311,2025
23/03/2022,indian,BRUNCH,keto,missing,Hot,cold,Fish,CHICKEN,FRIED,MEXICO,CASUAL, Plastic ,no,no,franchise,£1675,2817,17732,£8455,16795," 2,337",£17758,47,12803,12975
2023-09-17,Indian,BRUNCH,Keto,SIDE,Medium,COLD,gluten,lamb,GRILLED, india ,missing,compostable,no,no,FRANCHISE,£19123,17208,£4087,14928," 5,078",£714,£6628,15222,10765,£6732
2022-06-25,Chinese,dessert,keto,side,NA,hot,NONE,beans, Baked , china ,Formal,COMPOSTABLE,yes,Yes,Franchise,7987,8113,£6936,missing,2514,5077,£1815,17427,13980,1340
16/10/2023,GREEK,,NA,SWEET,MEDIUM, HOT ,missing,-999,Steamed,india,birthday,compostable,No,Yes,streetFood,15652,18427,16724,£1603,"18,647",,"13,444",18730,NA,£15788
18/11/2022,GREEK,Snack,vegan,main,Mild,cold,nuts,PORK, raw , france ,birthday,GLASS, yes ,No,NA,£9145,3121,£4889," 8,939",NaN,8821,15741,15504,4652,£4568
17/09/2022,Italian,lunch,keto,STARTER,FIERY,,Fish,chicken,Steamed,MEXICO,-999,-999,Yes,missing,franchise,1183,£6029,217,14003,10576,19918,114,6376,17760,"14,393"
2024-06-10,french,dinner,Kosher,missing,MEDIUM, cold ,Egg,missing,fried,italy, birthday , Glass ,yes,no,franchise,11569,14617,18108,£6543,,,6031,£613,£12892,7486
26/11/2023,mexican,Lunch,vegan,starter,medium,room temp,nuts,lamb,RAW,china,CASUAL,metal,yes,No,fast food,778,13730,missing,9190,1858,2217,£17974,£2320,9473,£19394
NA,italian,snack,-999,NA,mild,,fish,BEANS,FRIED,china,NA,METAL,NO,yes,franchise,-999,NA,"18,805",NaN,£18191,-999,missing,6362,8323,"15,184"
-999,NaN,Dessert,-999,Starter,MEDIUM,Hot,Gluten,pork,FRIED, italy ,casual,paper,Yes,no,franchise,£19357,2772,10392,15483,18100,missing,14083," 2,808"," 8,426",11015
2021-09-15,italian,dessert,halal,SWEET,Hot,room temp,soy,lamb,FRIED,FRANCE,formal,glass,Yes,no,STREET FOOD,NaN,18752,5407," 9,507","14,551",5175," 9,382",9505,16642,10732
2021-10-30,french, snack , gluten-Free ,starter,Fiery,cold,SOY,chicken, baked ,france,NA,NA,Yes,Yes,INDEPENDENT,12209," 9,562",1570,£10937,9754,10443,17228,9972,£5682,NaN
2022-01-13,greek,missing,GLUTEN-FREE,starter,medium,missing,None,beef,grilled,Greece,BIRTHDAY,METAL,NaN,no,STREET FOOD,1944,13178,2434,16596,1157,9937,£10018,5851,13833,£17335
"Jul 17, 2023", Chinese ,dinner,missing,STARTER,medium,cold,FISH,Lamb,NA,Greece,birthday,,yes,Yes,fine dining,,17885,"16,371",NaN,-999,4072,NaN,missing,13452,14844
2023-02-01,mexican,,GLUTEN-FREE,SIDE,mild, room_temp , None , tofu ,steamed,india,Birthday,,missing,missing,FAST FOOD,19758,£18770,19286," 6,122",£11343,15943,-999,10291,3779,13835
15/07/2022,mexican,Dinner,gluten-free,sweet,mild,HOT,gluten,tofu,Fried,NA,CASUAL,compostable,NO,yes,-999,8082,19298,7132,8150,10065," 6,427",8070,NA,3618,19421
"Feb 19, 2022",mexican,NaN,HALAL,side,medium,COLD,GLUTEN,beef,FRIED,CHINA,holiday,compostable,yes,yes,franchise,,5610,£4522,13431,12986," 2,750",4483,£17147,3122,2875
14/05/2021,chinese,Dinner,Gluten-Free,Sweet,medium,Room Temp,egg,beans,RAW,Italy,FORMAL,metal,yes, NO , FRANCHISE ," 6,588"," 5,442"," 7,931"," 3,737",,19204,10431,19938," 6,843"," 8,214"
"Mar 14, 2021",mexican,brunch,vegetarian, MAIN ,MILD,cold,Gluten,missing,Steamed,NaN,,COMPOSTABLE,yes,NA,street_food,15928,"19,167",   389,18492,16254,5826,13061,£11579,£4014,£7933
2021-02-09,mexican,breakfast,Halal,sweet,medium,COLD,missing,chicken,grilled,GREECE,HOLIDAY,paper,NA,no,Fine Dining,13690,16210,missing,1993,12253,15307,,16283,9408," 4,815"
"May 30, 2021",MEXICAN,brunch,Gluten-Free,side,medium, cold ,Nuts,LAMB,fried,,BIRTHDAY,METAL,YES,No,FRANCHISE,14042,NA," 9,406",NA,16219,7971,1594,3571,£11812,£237
2021-10-05,MEXICAN,dinner,kosher,Sweet,Hot,hot,Soy,Pork,grilled,mexico,Casual,metal,no,NO,STREET FOOD,NA," 4,861",8898,£16298,"14,617"," 3,910",missing," 8,872",7667,17666
27/07/2021,NA,Breakfast,KETO,starter,hot,cold,gluten,NaN,steamed,india,birthday,Metal,NA,yes,FINE DINING,NaN,19415,£4938," 5,687",missing,"16,333","14,612",NaN,£3596,NA
"Sep 18, 2024",french,brunch,missing, starter ,FIERY,cold,Dairy,tofu,fried,ITALY,holiday,paper,yes,yes,Franchise,8053," 1,272",66,11264,950,,NaN,£16320," 4,560",12436
2022-07-13,french,Snack,Kosher,starter,hot,cold, NUTS ,tofu,NA,italy,CASUAL,missing,-999, yes ,independent,,10532,-999,10070,"17,128",£780,13551,11719,11673,16974
13/12/2023,mexican,dessert,gluten-Free,sweet,Hot,cold,gluten,Beans,fried,CHINA,Casual,NaN,YES,No,Fast Food,1568,4435," 7,689",10948,8086,16267,3197,3601,14152,£15550
2024-12-21,french,dinner,Keto,side,fiery,HOT,FISH,beans,fried,india,birthday,,No,Yes,Fast Food,9154,12414,£10086,"14,538",£9341,11787,16437,"13,330",5871,NA
2021-10-19,FRENCH,dinner,keto,STARTER,fiery,cold,egg,missing,baked,NaN,holiday,Compostable,Yes,Yes,streetFood,18900,588,missing,5986,834,NaN,6180,13483,7619,10378
10/04/2022,mexican,snack,Vegan,sweet,fiery, HOT ,Dairy,Beef,NaN,france,formal,PLASTIC,YES,NO,Street Food,18653,NA,12197," 5,003",-999,2603,£12989," 2,048",1637," 4,837"
20/02/2021,INDIAN,SNACK,vegetarian,,Medium, hot ,gluten,Tofu,NA,China,holiday,Glass,Yes,no, Fast Food ,10239,-999,,,12383,£5353,17978,3321,9825,17208
-999,french,dessert,VEGAN,drink,missing,Room Temp,egg,beans, steamed ,greece,HOLIDAY,paper,yes,no,Fast Food,£19946,£18449,£17648,missing,NA,£18754,£14673,,,11882
10/06/2022,INDIAN,Snack, Halal ,main,Medium,roomTemp, dairy ,TOFU,NaN,france,Casual,Metal,no,yes,independent,14221,3097," 8,751",£9545," 2,865",802,17070,£9898,NA,11739
"Apr 27, 2023",-999, LUNCH ,gluten-free,Drink,FIERY,hot,Soy,beef,raw,greece,Birthday,plastic,yes,no,fast food,£16960,3437,£13749,19179,15907,"19,304",6706,313,19294,12302
"Sep 14, 2021",NaN,lunch,gluten-free,sweet,FIERY,ROOM TEMP,dairy,tofu,RAW,,casual, COMPOSTABLE ,YES,NA,FINE DINING,missing,"16,187",1069,511,18931,£2810,6804,£8126,£6586,£4521
2023-12-20,italian,brunch,gluten-free,SWEET,Mild,Hot,gluten, pork ,fried,china,birthday,metal,YES,yes, fineDining ,7042,£9234,missing,£10747,9081,"10,513","16,272",£12806,13003,£14512
2024-08-09,italian,LUNCH,NA,DRINK,mild,Room Temp,fish,Tofu,raw,NaN,HOLIDAY,METAL,NA,NA,streetFood,5492," 1,845",14188,£17199,8623,7333,5324,14317,14570,6513
21/09/2022,greek,LUNCH, vegan ,main,mild,cold,none,tofu,grilled,italy,casual,-999,no,yes,street food,,9420,18508,£3684,£19839,£862,8081,£140,£5641,2168
17/07/2021,french,dessert,Halal,SWEET,mild,COLD,none,chicken,RAW,Mexico,birthday,NaN,Yes,no,NaN,"12,782",7960,"15,918",17955,6935,,"11,244",£867,14972,13792
12/10/2023,Chinese,NA,VEGETARIAN,starter,hot,hot,fish,PORK,BAKED,india,Holiday,paper,No,YES,Independent,7292," 8,131",£2332,-999,14963,£908,6342,£748,£15966," 2,537"
11/03/2022,greek,breakfast,VEGETARIAN,sweet,MILD,cold, GLUTEN ,pork,fried,italy,HOLIDAY,PAPER,YES,No,FAST FOOD,,18193,492,2060,NaN,4271,£2630,missing,NA,£6317
"Aug 09, 2022",missing,snack,NaN,sweet,Fiery,roomTemp,dairy,TOFU,missing,Greece,formal,metal,no,no,fast food,1398,£8320,18543,-999,16443,15434,1893," 2,262",15666,NaN
2023-04-29,CHINESE,lunch,gluten-Free, drink ,medium,room_temp,Nuts,TOFU,missing,missing,formal,plastic,no, no ,fineDining,NaN,14429,£5706,£5372,16426,15721,£11875,£15298,,£6456
missing,CHINESE,Dessert,halal, starter ,mild,room_temp,none,BEEF,Raw,missing,casual,compostable,no, no ,independent,£14170,-999,9944,14853,19387,NaN,missing,£10051,14071,18718
2024-07-01,Greek,Lunch,vegetarian,Side,medium,HOT,soy,tofu,FRIED,FRANCE, FORMAL ,compostable,no,no,franchise,1492,£13522,13873,8595,15185,"10,640",4190,£14085,"17,025","14,217"
2024-07-26,french,Lunch,,starter,-999,Hot,soy,missing,Grilled,China,holiday,plastic,NO,yes,missing," 8,694"," 3,225",4409,16207,17363,3563,5905,2711,£8176,19951
2022-09-19,Mexican,BREAKFAST,KETO,sweet,medium,Hot,gluten,,,mexico,casual,plastic,missing,NA,fast_food,759,9483,6518,14544,£14012,£7599,"15,739",19270," 1,007",
2022-02-16,chinese,snack,-999,drink,Medium,Cold,EGG,Lamb,FRIED,india,BIRTHDAY,compostable,yes,no,fast_food,NaN,£14199,11376,16115,16820,   427,"13,148",4119,£13604,509
14/08/2021,Indian, Brunch ,Kosher,,fiery,,soy,-999,Grilled,india,NaN,Glass,yes,YES, streetFood ,£14207,9755,"19,618",NA,4433,missing,10954,11401,8312,9147
2024-02-07,INDIAN,dessert,keto,side,Medium,hot,Egg,LAMB,-999,greece, Birthday ,metal,no,yes,fastFood,4693,-999,£7617,£16475,NaN,992,missing,517,10433,£5263
"Apr 26, 2022",mexican,Dessert,-999,sweet,medium,NA,none,beef,steamed,NaN,FORMAL,-999, No ,Yes,street food,,13010,12930,5969,"19,252",7199,£15240,12245,5537,"16,104"
,French,NaN,Gluten-Free,starter,hot,hot,Gluten,chicken, Raw ,ITALY,formal,paper,No,YES,fastFood,"15,896",NaN,8843,1189,,17330,£18468,14797,4901,£6891
2023-07-14,CHINESE,SNACK,NA,SIDE,hot,Room Temp,-999,Beef,fried,india,Holiday,METAL,NA,-999,-999,"13,649"," 1,190",-999,1652,£4288,£17997,17500,209,17934,910
30/03/2021,chinese,LUNCH,Vegetarian,Drink,hot,hot,missing,PORK,raw,MEXICO,-999,Plastic,no,yes,fast_food,NA,7336,6994,9412,NA,1728,7034,9613,"10,386",£15263
"Aug 22, 2021",mexican, Dinner ,-999,Side,hot,cold, gluten ,pork,GRILLED,MEXICO, holiday ,glass,NO,NO,INDEPENDENT,£4589,19936,£13616,3560,7460,15359,4400,19913,15048,4081
missing,NaN,dinner,vegan,MAIN, HOT ,cold,fish,Tofu,grilled,ITALY,birthday,Plastic, yes , NO ,franchise,14616," 1,959",7104,369,3179,9449,13092,17713,2425,£7793
2023-07-03, Italian ,SNACK,GLUTEN-FREE,starter,FIERY,hot,soy,Lamb, fried ,china,birthday,-999,NO,no,FINE DINING,£820,£4372,9151,5904,18724,-999,5788,18799,£11617,19034
"Apr 10, 2021",italian,brunch,HALAL,side,MILD,COLD,none,lamb,raw,china,Birthday,metal,yes,Yes,franchise,2505,,14544,NaN,814,£12997,-999,16978," 1,927","14,978"
2022-07-12,french,NaN,kosher,main,NaN,ROOM TEMP,fish,beef,baked,GREECE,missing, paper ,No,No,street_food,10783,5063,£17682,2222,£6287,18090,NaN,NaN,9790,£9284
2022-05-24,chinese,breakfast,vegan,NaN,mild,cold,NaN,tofu,Baked,india,FORMAL,glass,yes,Yes,fast food,9478,13578,7494,"16,894",12026,£10069," 7,836",£4475,17928,missing
2022-08-17,ITALIAN,Breakfast,GLUTEN-FREE,Drink,Fiery,cold,missing,Lamb,-999,GREECE,Casual,NA,NA,yes,street food,NaN," 7,725",8755,£15819,2269,10784,"11,109",£4123,8902,6634
2022-06-23,greek, brunch ,Halal,starter,mild,,soy,beef,raw,NA,birthday,plastic,no,NO,fastFood,"16,340",19608,18110,8697,NA,£9770,NA,5614,11880,missing
2023-07-20,GREEK,snack,VEGAN,MAIN,NA, hot ,nuts,chicken,fried,mexico, formal ,metal,yes, yes , Street Food ,10515,16791,£16424,1631,13834,NaN,NaN,9414,   375,6265
07/09/2023,mexican,lunch,vegetarian,drink, hot , hot ,Dairy,chicken,steamed,mexico,formal,Metal,no,yes,," 1,028",19128,NA,5542,-999,9768,£16457," 6,148",NaN,NA
2022-12-26,indian,brunch,Vegetarian,Main,medium,hot,fish,chicken,grilled, MEXICO ,holiday,paper,yes,yes,independent,6994,2151,"15,722",£13785,18593,10015,-999,2332,4453,9109
NA,chinese,-999,-999,Main, FIERY ,hot,Dairy,beans,steamed,italy,birthday,metal,no,No,FRANCHISE,"18,107",NA,19423,1412,12636,9943,missing,missing," 3,593",8502
27/08/2022,ITALIAN,LUNCH,vegetarian,starter,Hot,cold,none,BEANS,Steamed,mexico,birthday,NaN,No,No,fine_dining,11315,5326,19749," 2,507",18418,£4026,8601,800,10955,5166
14/06/2023,-999,Lunch, kosher ,SWEET,hot, hot ,NA,Chicken,BAKED,italy,formal,plastic,yes,missing,FAST FOOD,NA,3660,13308,16351,£19695,£11784,"15,323",8306,£3626,1568
"Mar 03, 2022",Mexican,dinner,Keto,main,mild,cold,DAIRY,-999,Steamed,india,formal,Metal,YES,NA, INDEPENDENT ,14695,£8744,16010,16081,14150,,1263,12262,9463,-999
18/10/2022,chinese,Breakfast,Keto,main,Hot,cold,nuts,beans, FRIED ,china,-999,metal,no,,fineDining,£3140,2175,,,£13060,missing,4883,16908,£10858,8070
03/03/2023,french,snack,Kosher,starter,FIERY,room temp,NaN,BEANS,FRIED,ITALY,Casual,glass,no,no, franchise ,5402,£2514,1723,£14014,9649,17249,6941,19898,NaN,7216
"Sep 30, 2022",French,snack,gluten-free,DRINK, medium ,missing,fish,beef, fried , Italy ,formal,compostable,NO,YES,NaN,NaN,16500,16964,2217,missing,£10225,-999,£8781,"19,738"," 1,022"
08/01/2023,indian,snack,vegetarian,main, Mild ,cold,nuts,beans,Fried, italy ,birthday,GLASS,NO,YES,independent," 5,899",807,114,£4696,26,11682,2804,7308,9229,14941
10/02/2024, indian ,DINNER,vegetarian,starter,FIERY,hot,none,CHICKEN,fried,CHINA,Casual,plastic,no,yes,franchise,19363,4348,missing,16688,missing,13007,11851,£16602," 8,218",6771
2021-11-09,chinese,Dinner,halal,STARTER,mild,hot,missing,LAMB,Steamed,mexico,formal, METAL ,NA,yes,fine dining,19681,£3569,6175,£19879,16022,£13410,7607,"18,862",,18066
19/11/2021,FRENCH,BREAKFAST,vegan,side,-999,room temp,fish,Chicken,grilled,GREECE,,compostable,no,no,franchise,NA,17660,14576,£2845,,£2552,NaN,missing,-999,£10854
04/07/2021,INDIAN,DINNER,Keto,missing,medium,-999,fish,tofu,GRILLED,china,birthday,Metal,Yes,yes,streetFood,"16,572",16167,10167,6892,£16285,1456,"17,230",1805,£17293,15722
,french,snack,vegetarian,side,medium,room_temp,EGG,beans,raw,mexico,formal, PAPER ,YES,yes,NA,5250,£13702,9935,18325,10977,17459,18932,19606,£16358,"15,523"
"Nov 13, 2022",INDIAN,-999,Vegan,drink,Fiery,HOT,NUTS,,-999,China,formal,glass,Yes,yes,independent,14405,,3347,2712,£11406,£12052,2000,"13,613",4934,3016
missing,indian,lunch,-999,main,-999,cold,SOY,pork,grilled,mexico, casual ,GLASS,no, No ,Fine Dining," 7,498",3763,"13,914"," 4,552",£6747,14376,10094,£18958,"17,534",17586
10/09/2021,french,snack,NA,NaN,fiery,NA,none,pork,,INDIA,holiday,GLASS,yes,NO,fast food,10498,2953," 8,615",11588,NA,£6125,15102,£6544,," 4,177"
2022-10-26,Mexican,dessert,Gluten-Free,side,,hot,none,Lamb,FRIED,FRANCE, casual ,Metal,missing,yes,fast_food,1815,"13,780",15037,18," 9,237","14,540",-999,," 5,017",
